song_name,name,song_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Dreams,NF,0wf9rSX8ds3yEI2gf2QdPs,60,0.501,0.354,11,-13.031,0,0.177,0.354,2.66E-06,0.111,0.301,86.288,audio_features,0wf9rSX8ds3yEI2gf2QdPs,spotify:track:0wf9rSX8ds3yEI2gf2QdPs,https://api.spotify.com/v1/tracks/0wf9rSX8ds3yEI2gf2QdPs,https://api.spotify.com/v1/audio-analysis/0wf9rSX8ds3yEI2gf2QdPs,221573,4
Just Like You,Joyner Lucas,1QDcKeZQcAdF6vnYqGqAjJ,42,0.528,0.781,7,-7.702,1,0.544,0.634,0,0.551,0.313,102.582,audio_features,1QDcKeZQcAdF6vnYqGqAjJ,spotify:track:1QDcKeZQcAdF6vnYqGqAjJ,https://api.spotify.com/v1/tracks/1QDcKeZQcAdF6vnYqGqAjJ,https://api.spotify.com/v1/audio-analysis/1QDcKeZQcAdF6vnYqGqAjJ,256415,3
Everybody Dies,Logic,2Egoo3acImq7hV6TfYV90E,45,0.784,0.922,2,-3.92,1,0.152,0.141,3.46E-06,0.377,0.836,94.082,audio_features,2Egoo3acImq7hV6TfYV90E,spotify:track:2Egoo3acImq7hV6TfYV90E,https://api.spotify.com/v1/tracks/2Egoo3acImq7hV6TfYV90E,https://api.spotify.com/v1/audio-analysis/2Egoo3acImq7hV6TfYV90E,250213,4
Money Longer,Lil Uzi Vert,0B8QzDH7YWih85V5SEMnyJ,73,0.795,0.568,5,-7.817,0,0.142,0.0541,0,0.108,0.478,136.173,audio_features,0B8QzDH7YWih85V5SEMnyJ,spotify:track:0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,198944,4
Moonlight,XXXTENTACION,0JP9xo3adEtGSdUEISiszL,82,0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,audio_features,0JP9xo3adEtGSdUEISiszL,spotify:track:0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/tracks/0JP9xo3adEtGSdUEISiszL,https://api.spotify.com/v1/audio-analysis/0JP9xo3adEtGSdUEISiszL,135090,4
How Could You Leave Us,NF,10bt2wAkFgCWRCEOyAyWT9,63,0.536,0.708,6,-7.882,1,0.758,0.513,0,0.0951,0.09,78.33,audio_features,10bt2wAkFgCWRCEOyAyWT9,spotify:track:10bt2wAkFgCWRCEOyAyWT9,https://api.spotify.com/v1/tracks/10bt2wAkFgCWRCEOyAyWT9,https://api.spotify.com/v1/audio-analysis/10bt2wAkFgCWRCEOyAyWT9,322587,4
I Need More,Joyner Lucas,36fwOQjsEFesQvfEybK2Ei,33,0.899,0.482,8,-8.328,1,0.403,0.435,0,0.264,0.303,129.958,audio_features,36fwOQjsEFesQvfEybK2Ei,spotify:track:36fwOQjsEFesQvfEybK2Ei,https://api.spotify.com/v1/tracks/36fwOQjsEFesQvfEybK2Ei,https://api.spotify.com/v1/audio-analysis/36fwOQjsEFesQvfEybK2Ei,292139,4
Believer (feat. Lil Wayne),Imagine Dragons,2sU9EjevkrU9OkPZudvFNN,62,0.487,0.838,10,-4.319,0,0.255,0.058,0,0.0645,0.762,93.701,audio_features,2sU9EjevkrU9OkPZudvFNN,spotify:track:2sU9EjevkrU9OkPZudvFNN,https://api.spotify.com/v1/tracks/2sU9EjevkrU9OkPZudvFNN,https://api.spotify.com/v1/audio-analysis/2sU9EjevkrU9OkPZudvFNN,219705,3
Believer (feat. Lil Wayne),Lil Wayne,2sU9EjevkrU9OkPZudvFNN,62,0.487,0.838,10,-4.319,0,0.255,0.058,0,0.0645,0.762,93.701,audio_features,2sU9EjevkrU9OkPZudvFNN,spotify:track:2sU9EjevkrU9OkPZudvFNN,https://api.spotify.com/v1/tracks/2sU9EjevkrU9OkPZudvFNN,https://api.spotify.com/v1/audio-analysis/2sU9EjevkrU9OkPZudvFNN,219705,3
I Need Help,Hopsin,7n1y18wPhZv5YxpR6nFBck,42,0.755,0.63,5,-5.909,0,0.0838,0.117,0,0.124,0.368,150.141,audio_features,7n1y18wPhZv5YxpR6nFBck,spotify:track:7n1y18wPhZv5YxpR6nFBck,https://api.spotify.com/v1/tracks/7n1y18wPhZv5YxpR6nFBck,https://api.spotify.com/v1/audio-analysis/7n1y18wPhZv5YxpR6nFBck,257600,4
Mind Games,mike.,2aiOowqZgHwHjxxHgLnkuM,30,0.616,0.497,1,-7.574,1,0.0406,0.102,0.364,0.133,0.0975,58.639,audio_features,2aiOowqZgHwHjxxHgLnkuM,spotify:track:2aiOowqZgHwHjxxHgLnkuM,https://api.spotify.com/v1/tracks/2aiOowqZgHwHjxxHgLnkuM,https://api.spotify.com/v1/audio-analysis/2aiOowqZgHwHjxxHgLnkuM,145789,4
Gym,mike.,3ZV0uCvvSYKDtKcf0lW3GB,25,0.765,0.705,5,-5.05,0,0.132,0.436,0,0.0875,0.436,100.015,audio_features,3ZV0uCvvSYKDtKcf0lW3GB,spotify:track:3ZV0uCvvSYKDtKcf0lW3GB,https://api.spotify.com/v1/tracks/3ZV0uCvvSYKDtKcf0lW3GB,https://api.spotify.com/v1/audio-analysis/3ZV0uCvvSYKDtKcf0lW3GB,185287,4
Congratulations,Post Malone,3a1lNhkSLSkpJE4MSHpDu9,81,0.63,0.804,6,-4.183,1,0.0364,0.215,0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
Congratulations,Quavo,3a1lNhkSLSkpJE4MSHpDu9,81,0.63,0.804,6,-4.183,1,0.0364,0.215,0,0.253,0.492,123.146,audio_features,3a1lNhkSLSkpJE4MSHpDu9,spotify:track:3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/tracks/3a1lNhkSLSkpJE4MSHpDu9,https://api.spotify.com/v1/audio-analysis/3a1lNhkSLSkpJE4MSHpDu9,220293,4
Faster,P-Lo,1A6r4xfre2uKiW2jnDHrIg,18,0.834,0.459,1,-6.925,0,0.0607,0.0653,0,0.072,0.42,103.011,audio_features,1A6r4xfre2uKiW2jnDHrIg,spotify:track:1A6r4xfre2uKiW2jnDHrIg,https://api.spotify.com/v1/tracks/1A6r4xfre2uKiW2jnDHrIg,https://api.spotify.com/v1/audio-analysis/1A6r4xfre2uKiW2jnDHrIg,188747,4
Faster,Marc E. Bassy,1A6r4xfre2uKiW2jnDHrIg,18,0.834,0.459,1,-6.925,0,0.0607,0.0653,0,0.072,0.42,103.011,audio_features,1A6r4xfre2uKiW2jnDHrIg,spotify:track:1A6r4xfre2uKiW2jnDHrIg,https://api.spotify.com/v1/tracks/1A6r4xfre2uKiW2jnDHrIg,https://api.spotify.com/v1/audio-analysis/1A6r4xfre2uKiW2jnDHrIg,188747,4
Now,Croosh,4d5I2CApeXtFpzfD8CkKxq,8,0.922,0.629,11,-6.074,1,0.123,0.217,0,0.0766,0.9,91.999,audio_features,4d5I2CApeXtFpzfD8CkKxq,spotify:track:4d5I2CApeXtFpzfD8CkKxq,https://api.spotify.com/v1/tracks/4d5I2CApeXtFpzfD8CkKxq,https://api.spotify.com/v1/audio-analysis/4d5I2CApeXtFpzfD8CkKxq,127896,4
Do What I Want,Lil Uzi Vert,4IWGnyOHDrVZEtPWfs4s7q,64,0.681,0.701,9,-6.336,1,0.0767,0.106,0,0.208,0.398,139.952,audio_features,4IWGnyOHDrVZEtPWfs4s7q,spotify:track:4IWGnyOHDrVZEtPWfs4s7q,https://api.spotify.com/v1/tracks/4IWGnyOHDrVZEtPWfs4s7q,https://api.spotify.com/v1/audio-analysis/4IWGnyOHDrVZEtPWfs4s7q,175203,4
It's A Risk,Anthony Russo,6HENi2xCjSo7bep2PFxnJ8,30,0.837,0.444,1,-7.988,1,0.258,0.0183,0,0.0865,0.72,145.978,audio_features,6HENi2xCjSo7bep2PFxnJ8,spotify:track:6HENi2xCjSo7bep2PFxnJ8,https://api.spotify.com/v1/tracks/6HENi2xCjSo7bep2PFxnJ8,https://api.spotify.com/v1/audio-analysis/6HENi2xCjSo7bep2PFxnJ8,210411,4
Usual,Croosh,1oHqq3KTJaLjn0YCKwt0ey,7,0.814,0.521,5,-6.479,1,0.104,0.177,0,0.104,0.762,120.08,audio_features,1oHqq3KTJaLjn0YCKwt0ey,spotify:track:1oHqq3KTJaLjn0YCKwt0ey,https://api.spotify.com/v1/tracks/1oHqq3KTJaLjn0YCKwt0ey,https://api.spotify.com/v1/audio-analysis/1oHqq3KTJaLjn0YCKwt0ey,170057,4
Leave Me Alone,Hopsin,6GYmirOEFPtiaKmFDMQExG,32,0.64,0.787,11,-5.483,0,0.153,0.294,0,0.339,0.266,84.497,audio_features,6GYmirOEFPtiaKmFDMQExG,spotify:track:6GYmirOEFPtiaKmFDMQExG,https://api.spotify.com/v1/tracks/6GYmirOEFPtiaKmFDMQExG,https://api.spotify.com/v1/audio-analysis/6GYmirOEFPtiaKmFDMQExG,325347,4
Ooh,Adrian Stresow,6dx1OKrGeXk58NXDUrXMKq,3,0.792,0.473,1,-7.05,1,0.0346,0.381,0.000274,0.121,0.513,128.962,audio_features,6dx1OKrGeXk58NXDUrXMKq,spotify:track:6dx1OKrGeXk58NXDUrXMKq,https://api.spotify.com/v1/tracks/6dx1OKrGeXk58NXDUrXMKq,https://api.spotify.com/v1/audio-analysis/6dx1OKrGeXk58NXDUrXMKq,179535,4
Ooh,Arizona Zervas,6dx1OKrGeXk58NXDUrXMKq,3,0.792,0.473,1,-7.05,1,0.0346,0.381,0.000274,0.121,0.513,128.962,audio_features,6dx1OKrGeXk58NXDUrXMKq,spotify:track:6dx1OKrGeXk58NXDUrXMKq,https://api.spotify.com/v1/tracks/6dx1OKrGeXk58NXDUrXMKq,https://api.spotify.com/v1/audio-analysis/6dx1OKrGeXk58NXDUrXMKq,179535,4
I Keep On (feat. KYLE & SG Lewis),Nylo,6swW7SYRyRIJRj3JOiOZgN,0,0.744,0.635,11,-6.023,0,0.172,0.0799,0,0.269,0.603,114.014,audio_features,6swW7SYRyRIJRj3JOiOZgN,spotify:track:6swW7SYRyRIJRj3JOiOZgN,https://api.spotify.com/v1/tracks/6swW7SYRyRIJRj3JOiOZgN,https://api.spotify.com/v1/audio-analysis/6swW7SYRyRIJRj3JOiOZgN,202338,4
I Keep On (feat. KYLE & SG Lewis),KYLE,6swW7SYRyRIJRj3JOiOZgN,0,0.744,0.635,11,-6.023,0,0.172,0.0799,0,0.269,0.603,114.014,audio_features,6swW7SYRyRIJRj3JOiOZgN,spotify:track:6swW7SYRyRIJRj3JOiOZgN,https://api.spotify.com/v1/tracks/6swW7SYRyRIJRj3JOiOZgN,https://api.spotify.com/v1/audio-analysis/6swW7SYRyRIJRj3JOiOZgN,202338,4
I Keep On (feat. KYLE & SG Lewis),SG Lewis,6swW7SYRyRIJRj3JOiOZgN,0,0.744,0.635,11,-6.023,0,0.172,0.0799,0,0.269,0.603,114.014,audio_features,6swW7SYRyRIJRj3JOiOZgN,spotify:track:6swW7SYRyRIJRj3JOiOZgN,https://api.spotify.com/v1/tracks/6swW7SYRyRIJRj3JOiOZgN,https://api.spotify.com/v1/audio-analysis/6swW7SYRyRIJRj3JOiOZgN,202338,4
My Year,GASHI,6MDjeiUWPPgEwLtiBrr9he,42,0.842,0.808,11,-3.243,0,0.0491,0.206,0,0.258,0.705,145.03,audio_features,6MDjeiUWPPgEwLtiBrr9he,spotify:track:6MDjeiUWPPgEwLtiBrr9he,https://api.spotify.com/v1/tracks/6MDjeiUWPPgEwLtiBrr9he,https://api.spotify.com/v1/audio-analysis/6MDjeiUWPPgEwLtiBrr9he,190345,4
My Year,G-Eazy,6MDjeiUWPPgEwLtiBrr9he,42,0.842,0.808,11,-3.243,0,0.0491,0.206,0,0.258,0.705,145.03,audio_features,6MDjeiUWPPgEwLtiBrr9he,spotify:track:6MDjeiUWPPgEwLtiBrr9he,https://api.spotify.com/v1/tracks/6MDjeiUWPPgEwLtiBrr9he,https://api.spotify.com/v1/audio-analysis/6MDjeiUWPPgEwLtiBrr9he,190345,4
Girls Have Fun (feat. G-Eazy & Rich The Kid),Tyga,1NHlyKgtR4roNylOhidKSv,52,0.888,0.74,8,-5.363,1,0.238,0.00586,0,0.218,0.664,100.003,audio_features,1NHlyKgtR4roNylOhidKSv,spotify:track:1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/tracks/1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/audio-analysis/1NHlyKgtR4roNylOhidKSv,175711,4
Girls Have Fun (feat. G-Eazy & Rich The Kid),G-Eazy,1NHlyKgtR4roNylOhidKSv,52,0.888,0.74,8,-5.363,1,0.238,0.00586,0,0.218,0.664,100.003,audio_features,1NHlyKgtR4roNylOhidKSv,spotify:track:1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/tracks/1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/audio-analysis/1NHlyKgtR4roNylOhidKSv,175711,4
Girls Have Fun (feat. G-Eazy & Rich The Kid),Rich The Kid,1NHlyKgtR4roNylOhidKSv,52,0.888,0.74,8,-5.363,1,0.238,0.00586,0,0.218,0.664,100.003,audio_features,1NHlyKgtR4roNylOhidKSv,spotify:track:1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/tracks/1NHlyKgtR4roNylOhidKSv,https://api.spotify.com/v1/audio-analysis/1NHlyKgtR4roNylOhidKSv,175711,4
close,gianni & kyle,0A7muHMLl7fmg67HUmO7wp,0,0.868,0.562,5,-4.876,1,0.0845,0.359,0,0.305,0.771,97.974,audio_features,0A7muHMLl7fmg67HUmO7wp,spotify:track:0A7muHMLl7fmg67HUmO7wp,https://api.spotify.com/v1/tracks/0A7muHMLl7fmg67HUmO7wp,https://api.spotify.com/v1/audio-analysis/0A7muHMLl7fmg67HUmO7wp,163073,4
American You,Yelawolf,2g5cChGDcrjtpRVGA7q4Eh,53,0.752,0.754,9,-5.061,1,0.133,0.186,0,0.11,0.353,82.986,audio_features,2g5cChGDcrjtpRVGA7q4Eh,spotify:track:2g5cChGDcrjtpRVGA7q4Eh,https://api.spotify.com/v1/tracks/2g5cChGDcrjtpRVGA7q4Eh,https://api.spotify.com/v1/audio-analysis/2g5cChGDcrjtpRVGA7q4Eh,212147,4
Let's Roll,Yelawolf,61Qah5aEk9024AEaXCgXtN,53,0.642,0.768,5,-6.028,0,0.0318,0.000457,0,0.0828,0.204,142.995,audio_features,61Qah5aEk9024AEaXCgXtN,spotify:track:61Qah5aEk9024AEaXCgXtN,https://api.spotify.com/v1/tracks/61Qah5aEk9024AEaXCgXtN,https://api.spotify.com/v1/audio-analysis/61Qah5aEk9024AEaXCgXtN,234533,4
Let's Roll,Kid Rock,61Qah5aEk9024AEaXCgXtN,53,0.642,0.768,5,-6.028,0,0.0318,0.000457,0,0.0828,0.204,142.995,audio_features,61Qah5aEk9024AEaXCgXtN,spotify:track:61Qah5aEk9024AEaXCgXtN,https://api.spotify.com/v1/tracks/61Qah5aEk9024AEaXCgXtN,https://api.spotify.com/v1/audio-analysis/61Qah5aEk9024AEaXCgXtN,234533,4
The Last Song,Yelawolf,3MiUOStevrifCxop5MlKz1,31,0.826,0.66,9,-7.768,0,0.184,0.434,0,0.197,0.612,130.033,audio_features,3MiUOStevrifCxop5MlKz1,spotify:track:3MiUOStevrifCxop5MlKz1,https://api.spotify.com/v1/tracks/3MiUOStevrifCxop5MlKz1,https://api.spotify.com/v1/audio-analysis/3MiUOStevrifCxop5MlKz1,222200,4
Dancing Queen,Girls' Generation,4NPyIBhauz5l8elysRS1mE,45,0.717,0.917,0,-1.691,1,0.0322,0.405,1.88E-06,0.151,0.961,129.985,audio_features,4NPyIBhauz5l8elysRS1mE,spotify:track:4NPyIBhauz5l8elysRS1mE,https://api.spotify.com/v1/tracks/4NPyIBhauz5l8elysRS1mE,https://api.spotify.com/v1/audio-analysis/4NPyIBhauz5l8elysRS1mE,215280,4
Life Must Go On,Quinn XCII,1ueet5XsNLuufVvCMWjc7v,18,0.697,0.556,10,-6.432,1,0.12,0.114,0,0.349,0.533,90.955,audio_features,1ueet5XsNLuufVvCMWjc7v,spotify:track:1ueet5XsNLuufVvCMWjc7v,https://api.spotify.com/v1/tracks/1ueet5XsNLuufVvCMWjc7v,https://api.spotify.com/v1/audio-analysis/1ueet5XsNLuufVvCMWjc7v,182773,4
Lost My Mind,Dillon Francis,24YEb26otbWRU3BApxqGGo,1,0.603,0.665,0,-5.372,0,0.0655,0.016,0.652,0.138,0.184,160.018,audio_features,24YEb26otbWRU3BApxqGGo,spotify:track:24YEb26otbWRU3BApxqGGo,https://api.spotify.com/v1/tracks/24YEb26otbWRU3BApxqGGo,https://api.spotify.com/v1/audio-analysis/24YEb26otbWRU3BApxqGGo,261441,4
Lost My Mind,Alison Wonderland,24YEb26otbWRU3BApxqGGo,1,0.603,0.665,0,-5.372,0,0.0655,0.016,0.652,0.138,0.184,160.018,audio_features,24YEb26otbWRU3BApxqGGo,spotify:track:24YEb26otbWRU3BApxqGGo,https://api.spotify.com/v1/tracks/24YEb26otbWRU3BApxqGGo,https://api.spotify.com/v1/audio-analysis/24YEb26otbWRU3BApxqGGo,261441,4
Love Myself,Olivia O'Brien,4XzgjxGKqULifVf7mnDIQK,0,0.653,0.621,11,-5.721,0,0.0409,0.596,0,0.0811,0.466,100.006,audio_features,4XzgjxGKqULifVf7mnDIQK,spotify:track:4XzgjxGKqULifVf7mnDIQK,https://api.spotify.com/v1/tracks/4XzgjxGKqULifVf7mnDIQK,https://api.spotify.com/v1/audio-analysis/4XzgjxGKqULifVf7mnDIQK,213947,4
Kung Fu,Cordae,3i01Zk9c0FQ5HA1WJjflXI,0,0.876,0.608,8,-6.019,1,0.109,0.0227,1.16E-05,0.107,0.258,124.983,audio_features,3i01Zk9c0FQ5HA1WJjflXI,spotify:track:3i01Zk9c0FQ5HA1WJjflXI,https://api.spotify.com/v1/tracks/3i01Zk9c0FQ5HA1WJjflXI,https://api.spotify.com/v1/audio-analysis/3i01Zk9c0FQ5HA1WJjflXI,199680,4
Box Chevy,Yelawolf,1H05u9gUX86XDLcSF75PZD,51,0.807,0.595,6,-7.508,0,0.052,0.285,0.000223,0.0959,0.194,131.011,audio_features,1H05u9gUX86XDLcSF75PZD,spotify:track:1H05u9gUX86XDLcSF75PZD,https://api.spotify.com/v1/tracks/1H05u9gUX86XDLcSF75PZD,https://api.spotify.com/v1/audio-analysis/1H05u9gUX86XDLcSF75PZD,293147,4
Box Chevy,Rittz The Rapper,1H05u9gUX86XDLcSF75PZD,51,0.807,0.595,6,-7.508,0,0.052,0.285,0.000223,0.0959,0.194,131.011,audio_features,1H05u9gUX86XDLcSF75PZD,spotify:track:1H05u9gUX86XDLcSF75PZD,https://api.spotify.com/v1/tracks/1H05u9gUX86XDLcSF75PZD,https://api.spotify.com/v1/audio-analysis/1H05u9gUX86XDLcSF75PZD,293147,4
Ross Capicchioni,Joyner Lucas,3dy327iqcCgACEqUYLZ5vz,41,0.48,0.842,6,-7.798,1,0.431,0.213,0,0.184,0.322,76.258,audio_features,3dy327iqcCgACEqUYLZ5vz,spotify:track:3dy327iqcCgACEqUYLZ5vz,https://api.spotify.com/v1/tracks/3dy327iqcCgACEqUYLZ5vz,https://api.spotify.com/v1/audio-analysis/3dy327iqcCgACEqUYLZ5vz,460507,1
Garage Talk,Wiz Khalifa,6pPemvOZVKzGXHAVjGjanS,28,0.854,0.727,1,-6.846,1,0.114,0.00598,0,0.0867,0.766,95.986,audio_features,6pPemvOZVKzGXHAVjGjanS,spotify:track:6pPemvOZVKzGXHAVjGjanS,https://api.spotify.com/v1/tracks/6pPemvOZVKzGXHAVjGjanS,https://api.spotify.com/v1/audio-analysis/6pPemvOZVKzGXHAVjGjanS,176885,4
Garage Talk,Curren$y,6pPemvOZVKzGXHAVjGjanS,28,0.854,0.727,1,-6.846,1,0.114,0.00598,0,0.0867,0.766,95.986,audio_features,6pPemvOZVKzGXHAVjGjanS,spotify:track:6pPemvOZVKzGXHAVjGjanS,https://api.spotify.com/v1/tracks/6pPemvOZVKzGXHAVjGjanS,https://api.spotify.com/v1/audio-analysis/6pPemvOZVKzGXHAVjGjanS,176885,4
Never Been,Anthony Russo,5s4mj6ILv52pz9OM9yRgaR,21,0.624,0.58,8,-7.063,1,0.0357,0.00492,0.00454,0.101,0.207,168.003,audio_features,5s4mj6ILv52pz9OM9yRgaR,spotify:track:5s4mj6ILv52pz9OM9yRgaR,https://api.spotify.com/v1/tracks/5s4mj6ILv52pz9OM9yRgaR,https://api.spotify.com/v1/audio-analysis/5s4mj6ILv52pz9OM9yRgaR,177143,4
A Million Miles,mansionz,0kNW57VORilcWrslY4d9mc,39,0.867,0.478,10,-7.808,0,0.0552,0.137,1.72E-05,0.17,0.685,112.001,audio_features,0kNW57VORilcWrslY4d9mc,spotify:track:0kNW57VORilcWrslY4d9mc,https://api.spotify.com/v1/tracks/0kNW57VORilcWrslY4d9mc,https://api.spotify.com/v1/audio-analysis/0kNW57VORilcWrslY4d9mc,303063,4
White Linen,mansionz,6buKmjgqX7MruMP8nruBbJ,40,0.755,0.311,11,-11.969,1,0.0652,0.339,0,0.101,0.572,127.87,audio_features,6buKmjgqX7MruMP8nruBbJ,spotify:track:6buKmjgqX7MruMP8nruBbJ,https://api.spotify.com/v1/tracks/6buKmjgqX7MruMP8nruBbJ,https://api.spotify.com/v1/audio-analysis/6buKmjgqX7MruMP8nruBbJ,272456,4
White Linen,CyHi,6buKmjgqX7MruMP8nruBbJ,40,0.755,0.311,11,-11.969,1,0.0652,0.339,0,0.101,0.572,127.87,audio_features,6buKmjgqX7MruMP8nruBbJ,spotify:track:6buKmjgqX7MruMP8nruBbJ,https://api.spotify.com/v1/tracks/6buKmjgqX7MruMP8nruBbJ,https://api.spotify.com/v1/audio-analysis/6buKmjgqX7MruMP8nruBbJ,272456,4
Headstrong,Trapt,1AEYT6VxrxXPMoQUxsY0E4,73,0.492,0.896,4,-5.819,0,0.117,0.000172,2.78E-06,0.189,0.534,184.981,audio_features,1AEYT6VxrxXPMoQUxsY0E4,spotify:track:1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/tracks/1AEYT6VxrxXPMoQUxsY0E4,https://api.spotify.com/v1/audio-analysis/1AEYT6VxrxXPMoQUxsY0E4,285570,4
Robbery,Juice WRLD,711MglQhnhOF3UAiAs9A59,0,0.669,0.683,2,-5.17,1,0.054,0.278,0,0.268,0.579,159.996,audio_features,711MglQhnhOF3UAiAs9A59,spotify:track:711MglQhnhOF3UAiAs9A59,https://api.spotify.com/v1/tracks/711MglQhnhOF3UAiAs9A59,https://api.spotify.com/v1/audio-analysis/711MglQhnhOF3UAiAs9A59,240437,4
Take a Ride,Futuristic,0PWpKfW0qZ2tvSPNT3kxHn,29,0.886,0.717,2,-4.888,1,0.0557,0.0259,0,0.0595,0.887,123.087,audio_features,0PWpKfW0qZ2tvSPNT3kxHn,spotify:track:0PWpKfW0qZ2tvSPNT3kxHn,https://api.spotify.com/v1/tracks/0PWpKfW0qZ2tvSPNT3kxHn,https://api.spotify.com/v1/audio-analysis/0PWpKfW0qZ2tvSPNT3kxHn,175595,4
My Fault,Eminem,59VFQQgqTmL8Rmm7zWECfx,45,0.754,0.618,0,-8.052,1,0.396,0.0382,1.07E-06,0.256,0.848,190.155,audio_features,59VFQQgqTmL8Rmm7zWECfx,spotify:track:59VFQQgqTmL8Rmm7zWECfx,https://api.spotify.com/v1/tracks/59VFQQgqTmL8Rmm7zWECfx,https://api.spotify.com/v1/audio-analysis/59VFQQgqTmL8Rmm7zWECfx,241600,4
Mentiras,Kablito,1hq7GpPnDhpVptaDmffzoe,0,0.798,0.636,6,-7.293,0,0.0351,0.00445,0.0377,0.272,0.692,104.991,audio_features,1hq7GpPnDhpVptaDmffzoe,spotify:track:1hq7GpPnDhpVptaDmffzoe,https://api.spotify.com/v1/tracks/1hq7GpPnDhpVptaDmffzoe,https://api.spotify.com/v1/audio-analysis/1hq7GpPnDhpVptaDmffzoe,204254,4
Fake Decent,KAMI,7BIOVChPyUpXRUdp6yoKAM,17,0.771,0.67,0,-8.156,1,0.223,0.115,2.58E-06,0.0826,0.404,148.016,audio_features,7BIOVChPyUpXRUdp6yoKAM,spotify:track:7BIOVChPyUpXRUdp6yoKAM,https://api.spotify.com/v1/tracks/7BIOVChPyUpXRUdp6yoKAM,https://api.spotify.com/v1/audio-analysis/7BIOVChPyUpXRUdp6yoKAM,175602,4
Fake Decent,VIC MENSA,7BIOVChPyUpXRUdp6yoKAM,17,0.771,0.67,0,-8.156,1,0.223,0.115,2.58E-06,0.0826,0.404,148.016,audio_features,7BIOVChPyUpXRUdp6yoKAM,spotify:track:7BIOVChPyUpXRUdp6yoKAM,https://api.spotify.com/v1/tracks/7BIOVChPyUpXRUdp6yoKAM,https://api.spotify.com/v1/audio-analysis/7BIOVChPyUpXRUdp6yoKAM,175602,4
Just Let Go,Joyner Lucas,05u5qeM36BBjaF9lsOyar2,49,0.645,0.698,5,-6.525,0,0.376,0.373,0,0.106,0.5,139.867,audio_features,05u5qeM36BBjaF9lsOyar2,spotify:track:05u5qeM36BBjaF9lsOyar2,https://api.spotify.com/v1/tracks/05u5qeM36BBjaF9lsOyar2,https://api.spotify.com/v1/audio-analysis/05u5qeM36BBjaF9lsOyar2,266552,4
Just Let Go,Chris Brown,05u5qeM36BBjaF9lsOyar2,49,0.645,0.698,5,-6.525,0,0.376,0.373,0,0.106,0.5,139.867,audio_features,05u5qeM36BBjaF9lsOyar2,spotify:track:05u5qeM36BBjaF9lsOyar2,https://api.spotify.com/v1/tracks/05u5qeM36BBjaF9lsOyar2,https://api.spotify.com/v1/audio-analysis/05u5qeM36BBjaF9lsOyar2,266552,4
West Coast,G-Eazy,2O8gSQ9z52tZSLJnuzjkcG,47,0.843,0.806,6,-5.156,1,0.367,0.0729,0,0.758,0.821,97.858,audio_features,2O8gSQ9z52tZSLJnuzjkcG,spotify:track:2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/tracks/2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/audio-analysis/2O8gSQ9z52tZSLJnuzjkcG,139610,4
West Coast,Blueface,2O8gSQ9z52tZSLJnuzjkcG,47,0.843,0.806,6,-5.156,1,0.367,0.0729,0,0.758,0.821,97.858,audio_features,2O8gSQ9z52tZSLJnuzjkcG,spotify:track:2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/tracks/2O8gSQ9z52tZSLJnuzjkcG,https://api.spotify.com/v1/audio-analysis/2O8gSQ9z52tZSLJnuzjkcG,139610,4
The Old Us,Hopsin,2xgk9GoalEjOBHrZ6TWVqv,45,0.435,0.719,4,-6.82,0,0.149,0.428,0,0.102,0.137,93.132,audio_features,2xgk9GoalEjOBHrZ6TWVqv,spotify:track:2xgk9GoalEjOBHrZ6TWVqv,https://api.spotify.com/v1/tracks/2xgk9GoalEjOBHrZ6TWVqv,https://api.spotify.com/v1/audio-analysis/2xgk9GoalEjOBHrZ6TWVqv,274282,4
